241765	https://store.tcgplayer.com/pokemon/swsh06-chilling-reign/galarian-weezing	1
241763	https://store.tcgplayer.com/pokemon/swsh06-chilling-reign/koffing	1
246712	https://store.tcgplayer.com/pokemon/swsh07-evolving-skies/flareon-vmax	1
241850	https://store.tcgplayer.com/pokemon/swsh06-chilling-reign/old-cemetery	3
241777	https://store.tcgplayer.com/pokemon/swsh06-chilling-reign/spiritomb	1
246789	https://store.tcgplayer.com/pokemon/swsh07-evolving-skies/zinnias-resolve	1
253370	https://store.tcgplayer.com/pokemon/swsh08-fusion-strike/gengar-v	1
283790	https://store.tcgplayer.com/pokemon/trick-or-trade-booster-bundle/chandelure	1
253274	https://store.tcgplayer.com/pokemon/swsh08-fusion-strike/mew-v	1
257309	https://store.tcgplayer.com/pokemon/swsh09-brilliant-stars/kindler	2
257310	https://store.tcgplayer.com/pokemon/swsh09-brilliant-stars/magma-basin	2
283811	https://store.tcgplayer.com/pokemon/trick-or-trade-booster-bundle/gastly	1
283795	https://store.tcgplayer.com/pokemon/trick-or-trade-booster-bundle/gourgeist	1
515659	https://store.tcgplayer.com/pokemon/trick-or-trade-booster-bundle-2023/gastly	1
283824	https://store.tcgplayer.com/pokemon/trick-or-trade-booster-bundle/litwick	1
283812	https://store.tcgplayer.com/pokemon/trick-or-trade-booster-bundle/haunter	1
515661	https://store.tcgplayer.com/pokemon/trick-or-trade-booster-bundle-2023/gengar-2022-copyright-date	1
515660	https://store.tcgplayer.com/pokemon/trick-or-trade-booster-bundle-2023/haunter	1
515650	https://store.tcgplayer.com/pokemon/trick-or-trade-booster-bundle-2023/houndoom	1
570271	https://store.tcgplayer.com/pokemon/trick-or-trade-booster-bundle-2024/gengar-cosmos-holo	1
515648	https://store.tcgplayer.com/pokemon/trick-or-trade-booster-bundle-2023/trevenant	2
570361	https://store.tcgplayer.com/pokemon/trick-or-trade-booster-bundle-2024/haunter	1
570569	https://store.tcgplayer.com/pokemon/trick-or-trade-booster-bundle-2024/okidogi-cosmos-holo	1
